"index","image","produto","loja","reviews rating number","reviews amount","source","data_coleta","price"
25,https://http2.mlstatic.com/D_NQ_NP_793651-MLU73553093331_122023-W.webp,Luminária Arandela De Parede Estilo Industrial Preto E Cobre 110V/220V,nao_informado,"4.7",185,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",62.04
26,https://http2.mlstatic.com/D_NQ_NP_670796-MLU73009129817_112023-W.webp,Arandela Externa 5 Vidros Alumínio Muro Parede E27 Cor Branco,por DAZ Iluminacao,"4.7",460,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",47.99
27,https://http2.mlstatic.com/D_NQ_NP_660701-MLU75358792775_032024-W.webp,Arandela Solar Parede Externo Led Filamento Colonial Vintage Cor Preto 3.7V,nao_informado,"4.4",199,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",32.9
28,https://http2.mlstatic.com/D_NQ_NP_915850-MLU74218935843_012024-W.webp,Luminária Parede Taschibra Tartaruga Phare 24w 6500k Bivolt 110V/220V,nao_informado,"4.7",385,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",38.8
29,https://http2.mlstatic.com/D_NQ_NP_665371-MLU73473159468_122023-W.webp,Kit 10 Luminária Arandela Tartaruga Externa Sem Grade E27 Cor Branco,nao_informado,"4.5",135,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",65.67
30,https://http2.mlstatic.com/D_NQ_NP_643475-MLU75800294381_042024-W.webp,Arandela Slim 2 Frisos Luminária Moderna Interna Ou Externa Cor Preto,nao_informado,"4.4",129,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",17.92
31,https://http2.mlstatic.com/D_NQ_NP_707666-MLU76131637251_052024-W.webp,Kit 10 Luminária Arandela Tartaruga Externa Com Grade   110v/220v,nao_informado,"4.5",746,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",71.9
32,https://http2.mlstatic.com/D_NQ_NP_775131-MLB29906985602_042019-W.webp,Arandela Led 5w Externa Alumínio 2 Friso Lampada Inclusa,nao_informado,"4.6",1276,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.9
33,https://http2.mlstatic.com/D_NQ_NP_615428-MLU73467836952_122023-W.webp,Arandela Slim Inter Externa Alumínio 2 Friso Moderna St2527 Cor Branco 110V/220V,por Starlumen,"4.6",437,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",34.04
34,https://http2.mlstatic.com/D_NQ_NP_758992-MLU75261599533_032024-W.webp,Arandela 5 Vidros Branca Uso Externo Garagem Soquete E27 Comum Mf109,por WS Distribuidora,"4.6",77,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",76.26
35,https://http2.mlstatic.com/D_NQ_NP_616067-MLU71900818032_092023-W.webp,Arandela Externa Eco 3 Frisos E 2 Focos Alumínio Parede Muro Branco Para Lâmpada Comum Soquete E27 Mf130,por WS Distribuidora,"4.8",220,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",38.74
36,https://http2.mlstatic.com/D_NQ_NP_941127-MLB74757128865_022024-W.webp,Arandela De Parede Pendente Luminária Aramado Diamante Preto,nao_informado,"4.7",322,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.9
37,https://http2.mlstatic.com/D_NQ_NP_967876-MLU69682255211_052023-W.webp,Arandela Parede Muro Externa Interna Policarbonato Branca Cor Branco 110V/220V,nao_informado,"4.8",13,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.27
38,https://http2.mlstatic.com/D_NQ_NP_908332-MLU74085577212_012024-W.webp,Arandela Mini Slim 2 Focos Externo Muro Parede Mf143 Cor Branco 110v/220v,por Forteled,"4.5",104,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",25.19
39,https://http2.mlstatic.com/D_NQ_NP_657694-MLU73461370270_122023-W.webp,Arandela Focos Fachos Frisos 30cm P/ 2 Lâmpadas E27 St1286 Cor Preto 110V 220V (Bivolt),por Starlumen,"4.7",226,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",49.63
40,https://http2.mlstatic.com/D_NQ_NP_650428-MLU72374328703_102023-W.webp,Arandela 2 Focos E Frisos Externa Parede Muro Mf115 Cor Marrom Bivolt,por Forteled,"4.6",234,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",27.49
41,https://http2.mlstatic.com/D_NQ_NP_713520-MLU72931106430_112023-W.webp,Arandela Externa 5 Vidros Alumínio Muro Parede E27 Cor Preto,por DAZ Iluminacao,"4.7",460,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",47.99
42,https://http2.mlstatic.com/D_NQ_NP_997869-MLU73726912188_012024-W.webp,"2x Arandela Solar 2 Focos Parede Slim 10 Fachos Led Externa Cor Branco Quente 10 LED",por GoldenSky,"4.0",604,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",41.89
43,https://http2.mlstatic.com/D_NQ_NP_825987-MLU70681285376_072023-W.webp,Arandela Slim Branca Ajustável Parede Led Integrado 3w Cor Branco bivolt,nao_informado,"4.8",51,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",57.35
44,https://http2.mlstatic.com/D_NQ_NP_933843-MLU73468953592_122023-W.webp,Arandela 4 Vidros Triângulo Alumínio Externa E27 Parede Muro Cor Preto,nao_informado,"4.7",132,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",49.9
45,https://http2.mlstatic.com/D_NQ_NP_639939-MLU71814369661_092023-W.webp,"2 X Arandela Solar 4 Focos Parede Slim 12 Fachos Led Externa Cor Amarelo 3000K",por GoldenSky,"4.0",604,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",61.99
46,https://http2.mlstatic.com/D_NQ_NP_634873-MLU74338207481_022024-W.webp,Arandela Externa Luminária Parede Alumínio G9 Mf180 Cor Branco 110V/220V,por Forteled,"5.0",4,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.59
47,https://http2.mlstatic.com/D_NQ_NP_915238-MLU73565685781_122023-W.webp,"4 Luminárias Arandela Led Meia Lua (cor Preta) 8w E 8 Fachos Cor Branco Bivolt",nao_informado,"4.2",18,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",140.61
48,https://http2.mlstatic.com/D_NQ_NP_796455-MLU73543847154_122023-W.webp,"2 X Arandela Solar 4 Focos Parede Slim 12 Fachos Led Externa Cor Branco",por GoldenSky,"4.0",604,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",61.99
49,https://http2.mlstatic.com/D_NQ_NP_797818-MLU71900818216_092023-W.webp,Arandela Externa Eco 3 Frisos E 2 Focos Alumínio Parede Muro Marrom P/ Lâmpada Comum Soquete E27 Mf130,nao_informado,"4.8",220,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",35.99
50,https://http2.mlstatic.com/D_NQ_NP_697802-MLU74231079219_012024-W.webp,Kit 2x Balizador Led 2w 4x2 Avant Branco Quente 3000k 110v/220v,nao_informado,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",57.9
51,https://http2.mlstatic.com/D_NQ_NP_878567-MLU76226495553_052024-W.webp,Arandela Efeito 1 Facho 1 Foco Parede Muro Externa 1211 Full,por Ideallume,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",27.9
52,https://http2.mlstatic.com/D_NQ_NP_727520-MLB52510305344_112022-W.webp,"6 Arandela Preta Massuia Externa E Interna 6 Lâmpada Led 5w",nao_informado,"4.5",154,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",220.25
53,https://http2.mlstatic.com/D_NQ_NP_994471-MLU72919937814_112023-W.webp,Arandela Externa 5 Vidros Alumínio Muro Parede E27 Cor Marrom,por DAZ Iluminacao,"4.7",460,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",47.99
54,https://http2.mlstatic.com/D_NQ_NP_776350-MLU76130314717_052024-W.webp,Kit 4 Arandelas 2 Foco E 2 Friso Externa Parede Muro Ar1510,por Ideallume,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",109.9
55,https://http2.mlstatic.com/D_NQ_NP_845262-MLU73568518411_122023-W.webp,Arandela Box Com Abas Efeito Luminária Externa Cor Preto,por DAZ Iluminacao,"4.4",66,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",57.9
56,https://http2.mlstatic.com/D_NQ_NP_713520-MLU72931106430_112023-W.webp,Arandela Externa 5 Vidros Alumínio Muro Parede E27 Cor Preto,por DAZ Iluminacao,"4.7",460,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",47.99
57,https://http2.mlstatic.com/D_NQ_NP_727520-MLB52510305344_112022-W.webp,"6 Arandela Preta Massuia Externa E Interna 6 Lâmpada Led 5w",nao_informado,"4.5",154,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",220.25
58,https://http2.mlstatic.com/D_NQ_NP_994471-MLU72919937814_112023-W.webp,Arandela Externa 5 Vidros Alumínio Muro Parede E27 Cor Marrom,por DAZ Iluminacao,"4.7",460,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",47.99
59,https://http2.mlstatic.com/D_NQ_NP_610096-MLU76085145357_042024-W.webp,Arandela 2 Focos Externa Parede Muro Alumínio Ar1110 Full,por Ideallume,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",23.9
60,https://http2.mlstatic.com/D_NQ_NP_703566-MLB73851853839_012024-W.webp,Arandela Colonial Preto Alumínio Muro Parede Externa Ar2001,nao_informado,"4.9",17,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",99.19
61,https://http2.mlstatic.com/D_NQ_NP_606942-MLU73566059547_122023-W.webp,Luminária Arandela Tartaruga Externa Com Grade E-27 Bulbo Cor Branco,nao_informado,"4.5",30,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",17.17
62,https://http2.mlstatic.com/D_NQ_NP_786364-MLU71718385038_092023-W.webp,Arandela 2 Focos E Frisos Externa Interna Parede Muro Ar1015 Cor Preto 110V/220V,por Ideallume,"4.6",432,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",23.05
63,https://http2.mlstatic.com/D_NQ_NP_700734-MLB70299993541_072023-W.webp,"10 Balizador Led Slim 3000k 4w Bivolt Parede Escada Muro",nao_informado,"4.4",25,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",199.17
64,https://http2.mlstatic.com/D_NQ_NP_865191-MLB54813235478_042023-W.webp,"4x Arandela Externa 2 Focos Friso Parede Muro + Led Incluso",por DAZ Iluminacao,"4.7",51,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",149.99
65,https://http2.mlstatic.com/D_NQ_NP_955838-MLU74309917919_012024-W.webp,Arandela 213 Alumínio 5 Vidros Foco Externa Muro Parede E27 Cor Branco,nao_informado,"4.6",141,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",53.7
66,https://http2.mlstatic.com/D_NQ_NP_878208-MLB46022433442_052021-W.webp,Arandela Maresia Interna/externa Mini Finestra Policarbonato Cor Preto 110V/220V (Bivolt),nao_informado,"4.3",19,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.24
67,https://http2.mlstatic.com/D_NQ_NP_829918-MLU73566751305_122023-W.webp,Arandela 4 Vidros Triângulo Alumínio Externa E27 Parede Muro Cor Branco,nao_informado,"4.7",132,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",49.9
68,https://http2.mlstatic.com/D_NQ_NP_745187-MLU70113096303_062023-W.webp,Arandela Balizador Led Pix Ajustável Ip65 Facho Duplo 3000k Cor Branco Voltagem Bivolt ( Tanto Em 110v Como Em 220v,nao_informado,"4.6",18,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",49.9
69,https://http2.mlstatic.com/D_NQ_NP_914442-MLU75358712099_032024-W.webp,"2x Arandela Solar Slim 2 Focos Luminaria Parede Externa Ip65",por GoldenSky,"4.3",144,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",41.89
70,https://http2.mlstatic.com/D_NQ_NP_998833-MLU73466072008_122023-W.webp,Arandela 2 Focos Alumínio 22 Cm Interna Externa Dicroica 202 Cor Preto Texturizado,nao_informado,"4.6",41,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",49.24
71,https://http2.mlstatic.com/D_NQ_NP_724763-MLU75260265211_032024-W.webp,Arandela Externa 5 Vidros Soquetes E27 Barata Comum Mf109 Cor Preto 110V/220V,por Forteled,"4.6",77,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",46.09
72,https://http2.mlstatic.com/D_NQ_NP_707500-MLU76247888999_052024-W.webp,Arandela Colonial Dourado Alumínio Muro Parede Externa,nao_informado,"5.0",5,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",103.87
73,https://http2.mlstatic.com/D_NQ_NP_699692-MLU73651753854_012024-W.webp,"2x Arandela Solar 2 Focos Parede Slim 10 Fachos Led Externa Cor Branco Frio 10 LED",por GoldenSky,"4.0",604,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",41.89
74,https://http2.mlstatic.com/D_NQ_NP_931565-MLU74221095202_012024-W.webp,Arandela De Parede Externa 6w Luminária Efeito Cor Branco,por DAZ Iluminacao,"4.5",35,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",42.99
75,https://http2.mlstatic.com/D_NQ_NP_845262-MLU73568518411_122023-W.webp,Arandela Box Com Abas Efeito Luminária Externa Cor Preto,por DAZ Iluminacao,"4.4",66,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",57.9
76,https://http2.mlstatic.com/D_NQ_NP_654985-MLU73461325260_122023-W.webp,Arandela Slim Inter Externa Alumínio 2 Friso Moderna St2527 Cor Marrom 110V/220V,por Starlumen,"4.6",437,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",34.04
77,https://http2.mlstatic.com/D_NQ_NP_969636-MLU69865291507_062023-W.webp,Arandela Externa Direcionável 12cm Gu10 P/ Dicroica M4490 Cor Preto,por Espaco da Luz,"3.9",92,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",38.9
78,https://http2.mlstatic.com/D_NQ_NP_746273-MLU76222177929_052024-W.webp,"1x Arandela Duplo Facho Longo Externa Dicroica Alumínio Luminária Parede MF164 Cor Branco 110V/220V",por Forteled,"4.9",14,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",40.59
79,https://http2.mlstatic.com/D_NQ_NP_711763-MLU75260265061_032024-W.webp,Arandela 5 Vidros Uso Externo Garagem Soquete E27 Mf109 Cor Marrom,por WS Distribuidora,"4.6",77,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",76.26
80,https://http2.mlstatic.com/D_NQ_NP_922477-MLU71900768456_092023-W.webp,Arandela Slim 2 Fachos 6 Frisos Externo Muro Parede Mf101 Cor Branco 110V/220V,por WS Distribuidora,"4.8",13,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",23.31
81,https://http2.mlstatic.com/D_NQ_NP_755029-MLU73459532082_122023-W.webp,Arandela De Aluminio E27 Bivolt Preto Rioprelustres 6213,nao_informado,"4.6",141,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",42.81
82,https://http2.mlstatic.com/D_NQ_NP_950500-MLB29906910514_042019-W.webp,Arandela Slim Interna Externa Alumínio 2 Friso Moderna,nao_informado,"4.6",3150,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",22.9
83,https://http2.mlstatic.com/D_NQ_NP_755933-MLU72714589141_112023-W.webp,Arandela Parede Muro Externa Interna Slim Alumínio Moderna Para Lâmpada G9 Preto Mf123,por Forteled,"4.6",13,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",31.77
84,https://http2.mlstatic.com/D_NQ_NP_996495-MLB47690337979_092021-W.webp,Arandela Duo Blindada Efeito 2 Fachos Duplo Led 4w 3000k Cor Preto,nao_informado,"4.8",60,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",37.24
85,https://http2.mlstatic.com/D_NQ_NP_985476-MLB51183376582_082022-W.webp,Luminaria Parede Arandelas Externas Arandela Tartaruga Preto,nao_informado,"4.5",63,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",29.4
86,https://http2.mlstatic.com/D_NQ_NP_861230-MLB73927067811_012024-W.webp,Arandela 2 Focos E Frisos Externa Interna Parede Ar1015 Full,por Ideallume,"4.7",116,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",26.9
87,https://http2.mlstatic.com/D_NQ_NP_679511-MLB51812780770_102022-W.webp,Arandela Alumínio 1 Foco Externa Muro Parede Dicróica Cor Preto,nao_informado,"4.8",44,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",38.5
88,https://http2.mlstatic.com/D_NQ_NP_740809-MLU75861207841_042024-W.webp,Arandela Slim Globo 10 Jabuticaba Preto Fosco C/ Led,nao_informado,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",78.9
89,https://http2.mlstatic.com/D_NQ_NP_764921-MLU75322283441_032024-W.webp,Arandela Slim Interna Externa Alumínio 2 Friso Preto,nao_informado,"3.8",26,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",22.9
90,https://http2.mlstatic.com/D_NQ_NP_851995-MLU69349476314_052023-W.webp,Luminária Tartaruga Led Sobrepor Avant 12w 3000k Ip65 110V/220V,por MG Solucoes,"4.4",47,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",22.77
91,https://http2.mlstatic.com/D_NQ_NP_776350-MLU76130314717_052024-W.webp,Kit 4 Arandelas 2 Foco E 2 Friso Externa Parede Muro Ar1510,por Ideallume,,0,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",109.9
92,https://http2.mlstatic.com/D_NQ_NP_901788-MLU74198290950_012024-W.webp,Arandela 2 Focos Efeito 6 Frisos Alumínio Externa St2754 Cor Branco 110v/220v,por Starlumen,"4.7",28,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",46.53
93,https://http2.mlstatic.com/D_NQ_NP_602240-MLB74247905903_012024-W.webp,"Arandela Frizzy De Muro Parede 15x9x6,5cm 1xg9 Preta Cor Preto",nao_informado,"4.6",36,https://lista.mercadolivre.com.br/luminarias-arandelas-externas,"2024-06-13 22:12:12.124779",21.7
